chartId,slug,chartType,queryStr,md5,svgFilename,durationReceiveData,durationTotal,heapUsed,totalDataFileSize
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0,b87d9203cae5ee6d88306293c92231d8,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0_v4_850x600.svg,70,192,91133440,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1,dc44e33e6b90312cbd78335c0d03a830,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1_v4_850x600.svg,70,164,92779288,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0,7b0687f5e181e4ce92d5be53ee8ad80d,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0_v4_850x600.svg,68,207,92495144,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1,3daf10e890d0aca955492f6f970d8a41,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1_v4_850x600.svg,40,151,92407848,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0,59d2a4038c769eb62d273c65ad0dfd06,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0_v4_850x600.svg,42,150,88522592,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0,2b83316ea19bb4c996ecd186017f4bb7,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0_v4_850x600.svg,82,190,92361368,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1,0d1dd75ee7de47374a11bb96ca31c655,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1_v4_850x600.svg,52,153,91104168,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0,7f9d718f14aa578e478cee94b17ba22f,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0_v4_850x600.svg,62,106,87787504,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1,06d42ac3ce32e3368c4aa9fc139ef0f6,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1_v4_850x600.svg,50,177,94626112,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0,4266916508cee1230d422c01fbcf82c4,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0_v4_850x600.svg,10,102,98280728,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0,d2134c51ed544933b6a51741052b7981,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0_v4_850x600.svg,17,131,90466408,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1,361e0c715972c0097b1bab31bae74c6c,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1_v4_850x600.svg,9,133,89456968,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0,aaa5b65c8432a1853f0f0eb954ab8a13,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0_v4_850x600.svg,47,122,99007904,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1,d7854137a2bdea0d4c707548dac8c3c6,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1_v4_850x600.svg,61,125,97907784,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0,3bb069eba199acc2a3c7bda4d73cd4ce,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0_v4_850x600.svg,35,102,88082712,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0,b867dafc185433fef1c91e3831b679e4,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0_v4_850x600.svg,13,80,92208096,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1,47802832abeefaaa0e27367f1e152cd3,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1_v4_850x600.svg,24,100,100955480,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0,2a74ff0655cd820db16656eab6f8c0af,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0_v4_850x600.svg,40,135,91846704,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1,eb33fa7b32f2a09f3b944dc4d18bcdd6,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1_v4_850x600.svg,9,73,99175000,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0,b88f6820dc416ba2226b95b70eb7561c,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0_v4_850x600.svg,64,131,99041264,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0,a9130390b3ddfdb1f6fe07dfdd71c8cc,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0_v4_850x600.svg,67,123,91742536,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1,bdcaae42439abd39df6ba018c40248f7,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1_v4_850x600.svg,22,94,87603072,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0,cb70530c7be14151a770b2a3f1d21ded,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0_v4_850x600.svg,86,136,96002256,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1,8702e081cf04add6790b39d32fc20359,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1_v4_850x600.svg,22,103,97671080,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0,02afe7e4a6ae758320f89cb474978c2c,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0_v4_850x600.svg,10,79,97152800,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0,9f73a467830de95e54f43f3ecc288cd0,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0_v4_850x600.svg,50,102,101884936,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1,00f8a8e2a9310fcd3ad3058286784cb4,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1_v4_850x600.svg,9,86,97159776,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0,46663ab1e40c1acb0428b3f55d8cc456,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0_v4_850x600.svg,8,76,87453880,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1,c2b7bacd05b44b79fa9cb330fcfc623c,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1_v4_850x600.svg,35,99,95256088,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0,b803806a6f317968596a99315dc9a407,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0_v4_850x600.svg,32,98,93171640,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0,2486f669a06991c67079025421baea87,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0_v4_850x600.svg,31,122,94780624,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1,414771223b93d0776078431fbb77605a,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1_v4_850x600.svg,9,226,101010232,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0,f02d6e13b0499aeea0d0e64a546af64f,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0_v4_850x600.svg,13,217,101244624,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1,3d6918a4f779a14e7be530b2d32bf696,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1_v4_850x600.svg,8,125,98832456,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0,ab65e0fecd51145fe5738b7b2ae74310,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0_v4_850x600.svg,13,137,97775848,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0,047c399f509c8f329ff6c555e48c8854,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0_v4_850x600.svg,44,156,92703776,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1,c8339dd8aa79d3196e05c87b5f94b303,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1_v4_850x600.svg,13,231,98198384,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0,0a7cb2eff5658f2a979c7f2c9cd38223,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0_v4_850x600.svg,44,210,100564312,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1,d655e8f658bbd3dffc9f4630bd7bf9b9,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1_v4_850x600.svg,11,87,94518456,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0,07a084f6c49c33283ea95210627e9093,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0_v4_850x600.svg,9,122,94868176,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0,9df4db3c032d3c0d0bc1dbe25864c58b,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0_v4_850x600.svg,9,85,90188160,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1,b0f0b118cff0e13b64023d45f2201941,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1_v4_850x600.svg,8,236,97443976,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0,eb1ec9db852b3a005ec32de7f4980f78,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0_v4_850x600.svg,7,185,99480800,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1,26ecb0dd2867c4c84f713cc6fb3d5ff6,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1_v4_850x600.svg,8,73,100601696,29854
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0,a762381cfeae6cd2fd5097a6b5658a71,absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0_v4_850x600.svg,8,103,92840344,29854
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=earliest&stackMode=absolute&xScale=linear&yScale=linear&endpointsOnly=0,2fdcdcad5dcf5df236b9cd98b93be947,access-to-electricity-vs-gdp-per-capita?tab=chart&time=earliest&stackMode=absolute&xScale=linear&yScale=linear&endpointsOnly=0_v36_850x600.svg,670,1122,116184168,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=earliest&stackMode=absolute&xScale=linear&yScale=log&endpointsOnly=0,dad489a6efd5f28861cf3a422ff654ef,access-to-electricity-vs-gdp-per-capita?tab=chart&time=earliest&stackMode=absolute&xScale=linear&yScale=log&endpointsOnly=0_v36_850x600.svg,660,1081,111159816,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=earliest&stackMode=absolute&xScale=log&yScale=linear&endpointsOnly=0,d1b940d28c40ff3d1e0cca09e8fd5f62,access-to-electricity-vs-gdp-per-capita?tab=chart&time=earliest&stackMode=absolute&xScale=log&yScale=linear&endpointsOnly=0_v36_850x600.svg,658,1042,119697744,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=earliest&stackMode=absolute&xScale=log&yScale=log&endpointsOnly=0,9ba3a6706a95dbc55bd3db6a1b5d9091,access-to-electricity-vs-gdp-per-capita?tab=chart&time=earliest&stackMode=absolute&xScale=log&yScale=log&endpointsOnly=0_v36_850x600.svg,582,1012,115723696,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=latest&stackMode=absolute&xScale=linear&yScale=linear&endpointsOnly=0,567d9edf72c2cf8be3150325c1ff018d,access-to-electricity-vs-gdp-per-capita?tab=chart&time=latest&stackMode=absolute&xScale=linear&yScale=linear&endpointsOnly=0_v36_850x600.svg,653,1136,118390688,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=latest&stackMode=absolute&xScale=linear&yScale=log&endpointsOnly=0,f94d969936c7a5ed989797bf0b968b30,access-to-electricity-vs-gdp-per-capita?tab=chart&time=latest&stackMode=absolute&xScale=linear&yScale=log&endpointsOnly=0_v36_850x600.svg,650,1140,118940920,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=latest&stackMode=absolute&xScale=log&yScale=linear&endpointsOnly=0,d623714be9173fb8660f2c6fd7b5f06a,access-to-electricity-vs-gdp-per-capita?tab=chart&time=latest&stackMode=absolute&xScale=log&yScale=linear&endpointsOnly=0_v36_850x600.svg,622,1134,119916320,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=latest&stackMode=absolute&xScale=log&yScale=log&endpointsOnly=0,983099023b37b9f79e71b86501c64b05,access-to-electricity-vs-gdp-per-capita?tab=chart&time=latest&stackMode=absolute&xScale=log&yScale=log&endpointsOnly=0_v36_850x600.svg,522,884,137139728,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=earliest..latest&stackMode=absolute&xScale=linear&yScale=linear&endpointsOnly=1,eda2194b4c620787bb4e5883d45c2c51,access-to-electricity-vs-gdp-per-capita?tab=chart&time=earliest..latest&stackMode=absolute&xScale=linear&yScale=linear&endpointsOnly=1_v36_850x600.svg,481,948,138692192,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=earliest..latest&stackMode=absolute&xScale=linear&yScale=linear&endpointsOnly=0,0f679eab07a793e34df7130c4fa765f1,access-to-electricity-vs-gdp-per-capita?tab=chart&time=earliest..latest&stackMode=absolute&xScale=linear&yScale=linear&endpointsOnly=0_v36_850x600.svg,430,1463,143311912,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=earliest..latest&stackMode=absolute&xScale=linear&yScale=log&endpointsOnly=1,3a80ef947a6b666bd427f7b8efa14964,access-to-electricity-vs-gdp-per-capita?tab=chart&time=earliest..latest&stackMode=absolute&xScale=linear&yScale=log&endpointsOnly=1_v36_850x600.svg,483,996,131831024,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=earliest..latest&stackMode=absolute&xScale=linear&yScale=log&endpointsOnly=0,f93c94fdd1485805d3d85d998806baa6,access-to-electricity-vs-gdp-per-capita?tab=chart&time=earliest..latest&stackMode=absolute&xScale=linear&yScale=log&endpointsOnly=0_v36_850x600.svg,495,1482,152690608,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=earliest..latest&stackMode=absolute&xScale=log&yScale=linear&endpointsOnly=1,3470d4d3b0b3cb59cf9e3ac61893c2c1,access-to-electricity-vs-gdp-per-capita?tab=chart&time=earliest..latest&stackMode=absolute&xScale=log&yScale=linear&endpointsOnly=1_v36_850x600.svg,463,979,134421632,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=earliest..latest&stackMode=absolute&xScale=log&yScale=linear&endpointsOnly=0,a190ff0553f09633076f1a7c78d24867,access-to-electricity-vs-gdp-per-capita?tab=chart&time=earliest..latest&stackMode=absolute&xScale=log&yScale=linear&endpointsOnly=0_v36_850x600.svg,431,1439,149314248,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=earliest..latest&stackMode=absolute&xScale=log&yScale=log&endpointsOnly=1,b26f1a585791023071fe606c1ba5b8b6,access-to-electricity-vs-gdp-per-capita?tab=chart&time=earliest..latest&stackMode=absolute&xScale=log&yScale=log&endpointsOnly=1_v36_850x600.svg,415,979,151192240,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=earliest..latest&stackMode=absolute&xScale=log&yScale=log&endpointsOnly=0,dbca706f55d172aef5e941229d4ccdad,access-to-electricity-vs-gdp-per-capita?tab=chart&time=earliest..latest&stackMode=absolute&xScale=log&yScale=log&endpointsOnly=0_v36_850x600.svg,470,1386,167321416,424540
629,access-to-electricity-vs-gdp-per-capita,ScatterPlot,tab=chart&time=earliest..latest&stackMode=relative&xScale=linear&yScale=linear&endpointsOnly=0,40d8af6709e87ec0feea8ebc58d44c82,access-to-electricity-vs-gdp-per-capita?tab=chart&time=earliest..latest&stackMode=relative&xScale=linear&yScale=linear&endpointsOnly=0_v36_850x600.svg,438,827,140803312,424540
655,air-pollution-london-vs-delhi,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0,6c7c82c7157f0d4113661e76cf4f772d,air-pollution-london-vs-delhi?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0_v8_850x600.svg,4,28,141546152,12249
