viewId,chartType,queryStr,resolvedQueryStr,md5,svgFilename,durationReceiveData,durationTotal,heapUsed,totalDataFileSize
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=Unimproved&Residence=Total&Relative+to+population=Share+of+population,LineChart,,,852d6178d966907040d173c489765a00,water-and-sanitation-f930cd764ecb18ad3fcda018c56035be_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=Unimproved&Residence=Total&Relative+to+population=Number+of+people,LineChart,,,62806da41646cd4903f527c5c2c5f4dd,water-and-sanitation-1f29e2745f9f1863972afbd437baab97_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=Unimproved&Residence=Urban&Relative+to+population=Share+of+population,LineChart,,,ca7d061fb41906c3325e8b43bc28a314,water-and-sanitation-24aa421c01ae8e16f695cff5a43904c0_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=Unimproved&Residence=Urban&Relative+to+population=Number+of+people,LineChart,,,239fddb4f4d67ebf6f08af3b049e2a81,water-and-sanitation-e31e44059bcf4e145d59dc4ce722327b_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=Unimproved&Residence=Rural&Relative+to+population=Share+of+population,LineChart,,,3c1fc8584c0ebde22eb86f383009c974,water-and-sanitation-443083eb249e3ae541a03a24b24520e1_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=Unimproved&Residence=Rural&Relative+to+population=Number+of+people,LineChart,,,a80dfc8055d87c77097c993fd300fc29,water-and-sanitation-9043899ff1e6a7478ef990c15daeeda0_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=No+facilities&Residence=Total&Relative+to+population=Share+of+population,LineChart,,,b3db93a24095fd359bca2a9686bcf1b0,water-and-sanitation-183d8a8e7bd05f6522d1b02fd887f6e5_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=No+facilities&Residence=Total&Relative+to+population=Number+of+people,LineChart,,,58badcc861b1f4eace8ab786f4de3e33,water-and-sanitation-3dac56ec43797d39a9101a672c4861be_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=No+facilities&Residence=Urban&Relative+to+population=Share+of+population,LineChart,,,f10f98ae34fcea2adcfebd7e7c7f77d5,water-and-sanitation-e1b7eedc363635f514b04851198f59de_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=No+facilities&Residence=Urban&Relative+to+population=Number+of+people,LineChart,,,e3b3da9d3d0828f93a7703b42b39c5c5,water-and-sanitation-547581f24a8ff2e25d6ffbe1bfc11936_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=No+facilities&Residence=Rural&Relative+to+population=Share+of+population,LineChart,,,6f16a7222c04bacc9aa2b054298dfce1,water-and-sanitation-03964130d30f2062170344378c1b6794_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=No+facilities&Residence=Rural&Relative+to+population=Number+of+people,LineChart,,,49feb14886efada037d82fa92ea59f93,water-and-sanitation-45eabc0a6ccba92a9b68c6811f8c28ac_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=Improved&Residence=Total&Relative+to+population=Share+of+population,LineChart,,,6ef2bd982d549d88c633100cc097bbcc,water-and-sanitation-d5f083e19bc3834b1dbb915a7c05419a_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=Improved&Residence=Total&Relative+to+population=Number+of+people,LineChart,,,5caa03dac5c7fbd1229172390583146b,water-and-sanitation-f12a87eb70828ad1590be8d6beb71104_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=Improved&Residence=Urban&Relative+to+population=Share+of+population,LineChart,,,e132331d032b107c3beb1256b03e5ce1,water-and-sanitation-9ccceb4d175c4fec39163638cc222a4a_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=Improved&Residence=Urban&Relative+to+population=Number+of+people,LineChart,,,d69e45e87d0b0b651df65a9f6541c9bf,water-and-sanitation-f562bfec917c34b9f2d1098ab74f1419_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=Improved&Residence=Rural&Relative+to+population=Share+of+population,LineChart,,,7b3b18672a79874b262f8424405ca7f1,water-and-sanitation-3db4b69b0f20e72b94709b96f29e48c3_v0_850x600.svg,,,,
water-and-sanitation?Resource=Drinking+water&Level+of+Use%2FAccess=Improved&Residence=Rural&Relative+to+population=Number+of+people,LineChart,,,43970b17e0914f9e19819412a393bb44,water-and-sanitation-0bcda1448bc192e4617a4c8567f85bcf_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Safely+managed&Residence=Total&Relative+to+population=Share+of+population,LineChart,,,aec2b2da31671d0430261e85789e50c9,water-and-sanitation-f848e7c4ca89be5378c613c753b25a3d_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Safely+managed&Residence=Total&Relative+to+population=Number+of+people,LineChart,,,31077cb422184a820fe09dfcc8db740d,water-and-sanitation-176f911433867d67c6bdbbcd60af0e50_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Safely+managed&Residence=Urban&Relative+to+population=Share+of+population,LineChart,,,fc1e7b84351477b2ede9477482677486,water-and-sanitation-b2b76c3a2f9f57c2a321a48c207cb526_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Safely+managed&Residence=Urban&Relative+to+population=Number+of+people,LineChart,,,72936241870aa976410959cb9c739951,water-and-sanitation-6801e89a4e759fa22b1b152351ac089d_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Safely+managed&Residence=Rural&Relative+to+population=Share+of+population,LineChart,,,287401e5843737dd8242aac566fd53f1,water-and-sanitation-203d2ed05e5e8ac988460936711f65c6_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Safely+managed&Residence=Rural&Relative+to+population=Number+of+people,LineChart,,,ec521aa4e583391d0945e8b3725eeb72,water-and-sanitation-1fb13cc589a369be781f98f846c69550_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Basic&Residence=Total&Relative+to+population=Share+of+population,LineChart,,,40d55d5c5ddfc7ec6192eeb9161e0708,water-and-sanitation-e3bae4fcf16328656d2d39ec289daaff_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Basic&Residence=Total&Relative+to+population=Number+of+people,LineChart,,,226523e3a3f370af11a05c1fc8770dd6,water-and-sanitation-963809317aa56d6e3db9301cb40bb755_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Basic&Residence=Urban&Relative+to+population=Share+of+population,LineChart,,,6b7c2d58cec4766602b6fa31a5562723,water-and-sanitation-888bfe011038af744e83e971d78321e4_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Basic&Residence=Urban&Relative+to+population=Number+of+people,LineChart,,,e6f1553eb6e0ab29ba3afd2117ae0e85,water-and-sanitation-af580ba85a175b35e22ab6d75c242e43_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Basic&Residence=Rural&Relative+to+population=Share+of+population,LineChart,,,7ca3b64f0245d2b3b6c0e175407b1727,water-and-sanitation-27aa0f484cecb26f761f5ee71be1266e_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Basic&Residence=Rural&Relative+to+population=Number+of+people,LineChart,,,6bd9eb2895c20bb2bffb3f3523255c88,water-and-sanitation-d94e968d82e18d181d63b36201726550_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Limited&Residence=Total&Relative+to+population=Share+of+population,LineChart,,,278830403e2b7f944ca6d923593d2dd7,water-and-sanitation-e7552b99b7e01451c04d081743e4370c_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Limited&Residence=Total&Relative+to+population=Number+of+people,LineChart,,,7f1c6623ed0d79685eb04b719964562e,water-and-sanitation-4673decfb642c3a1d9e507775299af08_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Limited&Residence=Urban&Relative+to+population=Share+of+population,LineChart,,,eca2268bcc99687ee64d846c0a6e7ad7,water-and-sanitation-5ac7c6f342e6994397b8c8885c0a8a31_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Limited&Residence=Urban&Relative+to+population=Number+of+people,LineChart,,,0bbd0bfb0cccfd0c2dd279eba7fe17de,water-and-sanitation-bb3d36902fc488b6213a00db0bb06396_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Limited&Residence=Rural&Relative+to+population=Share+of+population,LineChart,,,edd688783a922abc612a7c3490b4319c,water-and-sanitation-95cd3470ec12249bc63289a354fd656e_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Limited&Residence=Rural&Relative+to+population=Number+of+people,LineChart,,,9bb7f46671c7648af2e5e6f2c4bb18fc,water-and-sanitation-bbec10e9f1f5968dd02d9c4c5806abb4_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Unimproved&Residence=Total&Relative+to+population=Share+of+population,LineChart,,,277e636f8aac3dc90277e4ec0728ee9a,water-and-sanitation-22aab0a49c77f62af2eef5ab615b16c1_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Unimproved&Residence=Total&Relative+to+population=Number+of+people,LineChart,,,0358409b770a66ef9546938933d2aaab,water-and-sanitation-3f08799d0b1cd37b6cc8b8722ff6625c_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Unimproved&Residence=Urban&Relative+to+population=Share+of+population,LineChart,,,c043a33db033b54f4e77a427104537e0,water-and-sanitation-2f7788b118b90a84a83da71647c6920c_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Unimproved&Residence=Urban&Relative+to+population=Number+of+people,LineChart,,,81928c1cc60b4ccac7e21a1344c9f8e1,water-and-sanitation-5a36499fb3cbacf56b4b8be6e56bfe6d_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Unimproved&Residence=Rural&Relative+to+population=Share+of+population,LineChart,,,33785d0602c1f64b83e9c5011a4f327e,water-and-sanitation-8c2a2a9ea2df2fd96e7510d763ae5720_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Unimproved&Residence=Rural&Relative+to+population=Number+of+people,LineChart,,,8bd1f507518b0f901bd1fbb17c8e081e,water-and-sanitation-7fa6d3816d997913714773006c135588_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=No+facilities&Residence=Total&Relative+to+population=Share+of+population,LineChart,,,4a0fe4f5cdf9c5024c1306a58779abba,water-and-sanitation-d8d47e807b4faab0031a5dc865e2d143_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=No+facilities&Residence=Total&Relative+to+population=Number+of+people,LineChart,,,19c50dfcb5d3f6c3d683ae4dd432c92b,water-and-sanitation-284392c249c332f9ed97219ef7f5d626_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=No+facilities&Residence=Urban&Relative+to+population=Share+of+population,LineChart,,,70464404f0ceca68e2172c4315195cb2,water-and-sanitation-ffdf43c8d7fe1171f5b970ac5dae1bef_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=No+facilities&Residence=Urban&Relative+to+population=Number+of+people,LineChart,,,b7ada30942288ed24b15aa46e8c319c7,water-and-sanitation-64459107d8c520d2f998112c36e27e4d_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=No+facilities&Residence=Rural&Relative+to+population=Share+of+population,LineChart,,,a5ec60a301b9797884a2edb52910360b,water-and-sanitation-ecaa4fa63bfd8959145991ecc6d7f41f_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=No+facilities&Residence=Rural&Relative+to+population=Number+of+people,LineChart,,,ff4c113a57563b48ac152eadce1d9727,water-and-sanitation-1c6308e42dbfc0e922b69c8e1244229f_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Improved&Residence=Total&Relative+to+population=Share+of+population,LineChart,,,caa7b0fc6fa4ef1ed921f1abf302fb87,water-and-sanitation-8668b024fa671d0e18de6416b9409f74_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Improved&Residence=Total&Relative+to+population=Number+of+people,LineChart,,,222b303de782dd5ddf7bae12a330f650,water-and-sanitation-4077618734516bc22a66ae90c113c84e_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Improved&Residence=Urban&Relative+to+population=Share+of+population,LineChart,,,32b899e7a0a687a04622b9551a510d41,water-and-sanitation-b0e999fa3782683a3099121c17cd43f7_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Improved&Residence=Urban&Relative+to+population=Number+of+people,LineChart,,,6ea38b5d1a448db2c1555e897c90f80c,water-and-sanitation-87dd6e0cc28c79c0aba3550bb72bf467_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Improved&Residence=Rural&Relative+to+population=Share+of+population,LineChart,,,1444a49fa2d240c842aa7cde5af22b0d,water-and-sanitation-b954e396545281d8fe4918be35171194_v0_850x600.svg,,,,
water-and-sanitation?Resource=Sanitation&Level+of+Use%2FAccess=Improved&Residence=Rural&Relative+to+population=Number+of+people,LineChart,,,9eae8e01b3f20bf60fa0d35813e2b455,water-and-sanitation-c2f67dc5ef21b243a17854d9f5a487f7_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=Basic&Residence=Total&Relative+to+population=Share+of+population,LineChart,,,c92dd22beb16b59bf2329e52fcd492b7,water-and-sanitation-795ab56dd6ceb351d9b263477d25ad04_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=Basic&Residence=Total&Relative+to+population=Number+of+people,LineChart,,,726a68fbc5c5db8f1dc54542bbbaab20,water-and-sanitation-ef721e4e04514f11455eed7d7ccd4fca_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=Basic&Residence=Urban&Relative+to+population=Share+of+population,LineChart,,,0ec0575e99212fdee751b075eb89da5b,water-and-sanitation-3fa83b3e2fe0bdfa513873dc74ca18c2_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=Basic&Residence=Urban&Relative+to+population=Number+of+people,LineChart,,,a43bc93ee388bdf5a50c2ab420e06881,water-and-sanitation-9e68e4b96c9ead0a744e555d65aa9ffd_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=Basic&Residence=Rural&Relative+to+population=Share+of+population,LineChart,,,2a4b28742d7e07d419e64d7cff6bd709,water-and-sanitation-4e3132ca8136eec8063df6f0319b5c7b_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=Basic&Residence=Rural&Relative+to+population=Number+of+people,LineChart,,,b4bf50f6a609102f9624206f6791c26e,water-and-sanitation-a0df05fbd3adcebf340a382b16511b81_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=Limited&Residence=Total&Relative+to+population=Share+of+population,LineChart,,,d78bdd937447ce9515a5ef47d8133103,water-and-sanitation-3769a4d98c1985cab4ddc98abab1d646_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=Limited&Residence=Total&Relative+to+population=Number+of+people,LineChart,,,abc54e500235e5ba742c3eb33b47d2ab,water-and-sanitation-c2c39bd1caf8e5166f510e991e24fc54_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=Limited&Residence=Urban&Relative+to+population=Share+of+population,LineChart,,,35c86853caee16faa36bc8c2e96f6d71,water-and-sanitation-20a3341cd7e11b59a81bb9abd8963772_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=Limited&Residence=Urban&Relative+to+population=Number+of+people,LineChart,,,48fe9801296013e34b2460b1c4138f00,water-and-sanitation-cb0a3d4e5a6a3aeb86c3f74e3baa8a25_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=Limited&Residence=Rural&Relative+to+population=Share+of+population,LineChart,,,3a1f9245b1fe6cb9a0cdc1228755aa55,water-and-sanitation-f1a97685966ee9153ff57289bb9e868e_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=Limited&Residence=Rural&Relative+to+population=Number+of+people,LineChart,,,69de952e1c50af04826a1f72776fd196,water-and-sanitation-a134c032de1aeabf1514006f493968d6_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=No+facilities&Residence=Total&Relative+to+population=Share+of+population,LineChart,,,2f462250ca2210db38338e154c204896,water-and-sanitation-3731a1e68c4585b183112b28da7f84c1_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=No+facilities&Residence=Total&Relative+to+population=Number+of+people,LineChart,,,02cd26db147c9cbf6eff93857c13b011,water-and-sanitation-453b890433b9640f33d1da9bab9e2399_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=No+facilities&Residence=Urban&Relative+to+population=Share+of+population,LineChart,,,f3b82a4a49c97d27aed1607bbf6dcb59,water-and-sanitation-43ceabfafc44fa0c8f1a4ad8af537e69_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=No+facilities&Residence=Urban&Relative+to+population=Number+of+people,LineChart,,,20c35ff8605ac0cf7b3d0276542d73a1,water-and-sanitation-e90ede1a9461c89c0be22ecde9dfdda3_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=No+facilities&Residence=Rural&Relative+to+population=Share+of+population,LineChart,,,802bebf7911113ce4fec39ea8f4a6f86,water-and-sanitation-cb4409b2e9dbfa9a86ab823e26a1f332_v0_850x600.svg,,,,
water-and-sanitation?Resource=Handwashing+facilities&Level+of+Use%2FAccess=No+facilities&Residence=Rural&Relative+to+population=Number+of+people,LineChart,,,cc4d7583abe55d7077747d6d3950a7fb,water-and-sanitation-2345d64d1c8c5df9a519fb0870c3f739_v0_850x600.svg,,,,
countries-in-conflict-data?Measure=Conflict+deaths&Conflict+type=All+armed+conflicts&Conflict+sub-type=Across+all+sub-types,LineChart,,,6f2bca4d9319032275482d3b69cb6422,countries-in-conflict-data-01991e0bcadc2a072eb034f003552902_v0_850x600.svg,,,,
countries-in-conflict-data?Measure=Conflict+deaths&Conflict+type=All+armed+conflicts&Conflict+sub-type=By+sub-type,StackedBar,,,7313c22eed514963928a86c5ee724add,countries-in-conflict-data-5c0ad388d01d3653ee20c2a0a0073976_v0_850x600.svg,,,,
countries-in-conflict-data?Measure=Conflict+deaths&Conflict+type=Interstate+conflicts&Conflict+sub-type=,LineChart,,,cf55ce9053cc2f2742bd8a5bd198a014,countries-in-conflict-data-318b292721d4ce3892bad60fd16f5ec2_v0_850x600.svg,,,,
countries-in-conflict-data?Measure=Conflict+deaths&Conflict+type=Intrastate+conflicts&Conflict+sub-type=,LineChart,,,845542d3f6a92315044907d32fc02209,countries-in-conflict-data-ab073430400f3ccd4d13b5b3c25a4083_v0_850x600.svg,,,,
countries-in-conflict-data?Measure=Conflict+deaths&Conflict+type=Non-state+conflicts&Conflict+sub-type=,LineChart,,,05095b7b7d1f660b5e6fe92a6c8f1867,countries-in-conflict-data-d6fddb973a75124d023ce56b9a7411c6_v0_850x600.svg,,,,
countries-in-conflict-data?Measure=Conflict+deaths&Conflict+type=One-sided+violence&Conflict+sub-type=,LineChart,,,5b780d6712fead6226e3a64125b7c561,countries-in-conflict-data-d513fe1a468c3d6ed78e22fab1dfc6ae_v0_850x600.svg,,,,
countries-in-conflict-data?Measure=Death+rate&Conflict+type=All+armed+conflicts&Conflict+sub-type=Across+all+sub-types,LineChart,,,708eebdb102b0ee0b5892b176e3cfbc3,countries-in-conflict-data-2a9fa1cd221a53c64778becd978e3d24_v0_850x600.svg,,,,
countries-in-conflict-data?Measure=Death+rate&Conflict+type=All+armed+conflicts&Conflict+sub-type=By+sub-type,StackedBar,,,e848a67f03dcf4f9ee72ad3e84caaf33,countries-in-conflict-data-02728d0e4441ab7691b9ad6bce2dce2a_v0_850x600.svg,,,,
countries-in-conflict-data?Measure=Death+rate&Conflict+type=Interstate+conflicts&Conflict+sub-type=,LineChart,,,a06ceef8c07ccbfa79b94273d34b09fd,countries-in-conflict-data-f55385913a56f52cb32f6da62a9ca7b4_v0_850x600.svg,,,,
countries-in-conflict-data?Measure=Death+rate&Conflict+type=Intrastate+conflicts&Conflict+sub-type=,LineChart,,,18a4e02518437a7688698c3e7dbb7986,countries-in-conflict-data-dbe110d308044a04c43c24102c38d489_v0_850x600.svg,,,,
countries-in-conflict-data?Measure=Death+rate&Conflict+type=Non-state+conflicts&Conflict+sub-type=,LineChart,,,7aad0dc6f591e7e35b3e8c86a6e7c480,countries-in-conflict-data-8ef52742e2a4d7a99c3bdbe2db0199e3_v0_850x600.svg,,,,
countries-in-conflict-data?Measure=Death+rate&Conflict+type=One-sided+violence&Conflict+sub-type=,LineChart,,,20a4a569017afc16739d8e05508fca3b,countries-in-conflict-data-0203db1af826aef246fbb06d196931b1_v0_850x600.svg,,,,
