chartId,slug,chartType,queryStr,md5,svgFilename,durationReceiveData,durationTotal,heapUsed,totalDataFileSize
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1,0237fbc8cc7fd17b01d376cfbae4eb1a,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1_v12_850x600.svg,19,117,124102968,36472
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0,eb9713752c716e9dd84bb2c5c00b9063,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0_v12_850x600.svg,6,83,119011424,36472
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1,af9c1201a8a8cc9bee35b3026ad445ef,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1_v12_850x600.svg,9,26,122377872,36472
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0,95dc4b0d4a361b881abdf2493405e1be,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0_v12_850x600.svg,4,30,117044536,36472
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0,1d6f94ebe4e75fb498afc2d292c72978,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0_v12_850x600.svg,5,22,121586360,36472
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1,f8122fa1f97b336e10a71c9fdfc32a23,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1_v12_850x600.svg,6,89,122917552,36472
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0,e5aea4fb00aa3e60726aaeda16c15cd0,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0_v12_850x600.svg,5,48,122342464,36472
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1,5033b0031fac80f61c8e528069b8c669,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1_v12_850x600.svg,10,32,101040912,36472
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0,d37356abc37fd70ab50be30baa951d98,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0_v12_850x600.svg,10,59,116659896,36472
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0,fb86489767ab31b3a65bf910d086edb3,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0_v12_850x600.svg,6,34,119035488,36472
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1,d6d8bda10a7aa0e7c971f634c4752e31,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1_v12_850x600.svg,8,67,120668368,36472
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0,d16558c01581c16e654f7ddc52898cda,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0_v12_850x600.svg,4,58,128405608,36472
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1,3914d5dde646915a577f464d0875811e,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1_v12_850x600.svg,3,16,111829952,36472
20,average-height-of-men-for-selected-countries,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0,850fae80b5ec34e72ae65d7b703d9d13,average-height-of-men-for-selected-countries?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0_v12_850x600.svg,13,27,121220968,36472
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0,4c190ef4b36963d98172a9c496a5c5da,life-expectancy?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0_v58_850x600.svg,42,66,106464824,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1,a92a2deb276bbbbe58652f580d9470ac,life-expectancy?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1_v58_850x600.svg,52,75,132227648,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0,4414572bea3a4390056e3b5db8b37d9d,life-expectancy?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0_v58_850x600.svg,46,71,119880672,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1,7ad27e39011ebc50902d7ec03c673769,life-expectancy?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1_v58_850x600.svg,77,94,126341984,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0,da00994a42c26883983607abd446280a,life-expectancy?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0_v58_850x600.svg,76,104,125362128,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0,1ee89314f039485e0b00a6b16daace72,life-expectancy?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0_v58_850x600.svg,61,118,119194488,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1,d5a6f71cc31e9d33b861c5b62d1d27ae,life-expectancy?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1_v58_850x600.svg,46,76,126857672,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0,7fa8dc7a94b3e599874b07f012b5b18a,life-expectancy?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0_v58_850x600.svg,64,105,136259928,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1,55679629f7a4d4590a0b16d76857912d,life-expectancy?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1_v58_850x600.svg,83,104,130540440,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0,db3699de19f093b356bd3fbe084b7a70,life-expectancy?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0_v58_850x600.svg,42,53,140778840,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0,6921b41d0601bf9cb5686eed70765851,life-expectancy?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0_v58_850x600.svg,37,56,114803088,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1,617beddded9a6a799263ed1328401a36,life-expectancy?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1_v58_850x600.svg,53,79,118730864,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0,469e6d49cab1dee2e2c7f92b9cb07407,life-expectancy?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0_v58_850x600.svg,56,85,128359568,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1,7cb2ff661df537c444211773d300a1b7,life-expectancy?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1_v58_850x600.svg,46,56,138311952,648752
64,life-expectancy,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0,b0cc1eb7baaf5f2de367687a23d26e99,life-expectancy?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0_v58_850x600.svg,32,54,134706600,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0,740654a6b072a3c6bb9c1d2e56133296,life-expectancy?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0_v58_850x600.svg,55,78,132395648,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1,23baf804156beb659f08453c2fa3f6d9,life-expectancy?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1_v58_850x600.svg,83,94,132990392,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0,87256c803261132d4ef0ae50452c674b,life-expectancy?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0_v58_850x600.svg,49,61,123614816,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1,136208b0ec55f82c273331d71a98d217,life-expectancy?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1_v58_850x600.svg,85,96,116670088,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0,ec61efc251da94a392c6c0de539e1eed,life-expectancy?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0_v58_850x600.svg,40,49,134792488,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0,39bb7f3f678ad97a998dba1eb70fc9b1,life-expectancy?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0_v58_850x600.svg,50,76,135259688,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1,e8843d6258e238997440dad51fd76f7c,life-expectancy?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1_v58_850x600.svg,45,87,133212688,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0,efec2c35bc7f3cc58d329ccdb52f0858,life-expectancy?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0_v58_850x600.svg,38,49,126232840,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1,7c049c519889cbc0ca9e3e243e3bc58c,life-expectancy?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1_v58_850x600.svg,37,58,140148760,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0,33f5c47f0d7b6b4789213075d922fa21,life-expectancy?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0_v58_850x600.svg,38,46,127057304,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0,89700b8d84f444de53b773bdd84f3d19,life-expectancy?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0_v58_850x600.svg,44,91,112583424,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1,4c5f0a2dd7647b454e7316e7d10f713f,life-expectancy?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1_v58_850x600.svg,47,61,130725400,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0,094c922feba7382083df4792fcfe4c44,life-expectancy?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0_v58_850x600.svg,46,63,138247968,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1,3a48f86e8bcc656a50be7140e3d5918c,life-expectancy?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1_v58_850x600.svg,32,44,124663056,648752
64,life-expectancy,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0,2aa650188a787bc8eeeb8c63259bf60a,life-expectancy?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0_v58_850x600.svg,39,68,124568352,648752
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0,e4d277c81a18ee0f8b67a973b1669d09,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0_v58_850x600.svg,50,82,131242680,648752
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1,c962c05f33e15b3ba54b4019b38c9b27,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1_v58_850x600.svg,45,97,129979152,648752
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0,ded702219e8028d7cf2a96276949f593,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0_v58_850x600.svg,50,93,146597904,648752
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1,db6163d16227342a454484b51bb2c8e1,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1_v58_850x600.svg,48,98,148333256,648752
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0,386e33d4e41b20c860449164d907ad85,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0_v58_850x600.svg,63,92,146483832,648752
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0,85b8ad01ebe7f950550fe3fe7f63a13c,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0_v58_850x600.svg,47,82,123277544,648752
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1,ee8926834a3170f44bb0e65760f61f56,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1_v58_850x600.svg,55,100,134844560,648752
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0,85b0997e1c44324286518cc4a813468d,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0_v58_850x600.svg,40,100,146259584,648752
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1,176b44e29e96f7bd7b9294cc18fb155d,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1_v58_850x600.svg,51,77,125527456,648752
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0,96a35d0bf48b4b33b7f7ebf268d7970f,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0_v58_850x600.svg,46,75,116601768,648752
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0,cfea28c091487bcf398a12524f56a865,life-expectancy?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0_v58_850x600.svg,42,68,138354008,648752
