chartId,slug,chartType,queryStr,md5,svgFilename,durationReceiveData,durationTotal,heapUsed,totalDataFileSize
329,tax-revenue-national-income-longrun,LineChart,,275fd72bba8e23196e61eb8fea7ecdd8,tax-revenue-national-income-longrun_v3_850x600.svg,2,22,278947416,10273
330,government-revenues-national-income,StackedArea,,613181f9a7d9f62459ce249d6c5d05c5,government-revenues-national-income_v3_850x600.svg,7,26,281713472,1459
331,income-taxes-share-of-revenue-europe,LineChart,,3708e26a95c0d28428563935362bdf9e,income-taxes-share-of-revenue-europe_v4_850x600.svg,3,32,269264328,25122
332,tax-revenues-by-source-gdp-la,StackedArea,,a83e76cb0b47cb5f789272550b522657,tax-revenues-by-source-gdp-la_v5_850x600.svg,8,31,270397192,22240
333,tax-revenues-as-a-share-of-gdp-unu-wider,WorldMap,,920383b487c9c2b6082755873c72430e,tax-revenues-as-a-share-of-gdp-unu-wider_v30_850x600.svg,17,51,285774432,202917
334,composition-of-tax-revenues-regional,LineChart,,4f2d8afcd2fc3a6ca68e4be1e27281d9,composition-of-tax-revenues-regional_v5_850x600.svg,8,44,279874176,3458
336,taxes-on-incomes-of-individuals-and-corporations-gdp,WorldMap,,57f48a4aa5938706b9364e734cffff25,taxes-on-incomes-of-individuals-and-corporations-gdp_v16_850x600.svg,17,83,300593792,185520
337,maximum-marginal-tax-rates-on-individual-income,LineChart,,c7117e5f7291c9fdaaadd06fd83c81fd,maximum-marginal-tax-rates-on-individual-income_v3_850x600.svg,3,17,265127680,3739
338,top-income-tax-rates-piketty,LineChart,,6990571843bd37db85cc43ea80a88c22,top-income-tax-rates-piketty_v3_850x600.svg,24,47,270415888,14975
339,taxes-on-goods-and-services-gdp,WorldMap,,88e28242a30fee36694667e0caa0d19f,taxes-on-goods-and-services-gdp_v18_850x600.svg,15,56,272938576,184806
340,tax-revenues-vs-gdp-per-capita,ScatterPlot,,8b9b0c4304225ea50d549619a4c23d48,tax-revenues-vs-gdp-per-capita_v40_850x600.svg,736,1224,392343208,2275036
341,reduction-in-income-inequality,LineChart,,69b7e95d1de47874f9577aca667c8120,reduction-in-income-inequality_v20_850x600.svg,2,32,283077448,18384
343,ti-corruption-perception-index,WorldMap,,ee6b3e479dd0486b3f03abbd9bcc0ec8,ti-corruption-perception-index_v9_850x600.svg,5,30,281953656,32605
345,average-rating-of-corruption-perception,WorldMap,,c2890bb0598c2a8e29b5bf998706f40e,average-rating-of-corruption-perception_v3_850x600.svg,3,25,270168336,2981
347,share-of-people-who-think-political-parties-are-very-corrupt,WorldMap,,c0de75e44c7f4fff43a5c831623e31bd,share-of-people-who-think-political-parties-are-very-corrupt_v3_850x600.svg,29,152,316416432,2858
348,bribery-rates,WorldMap,,5cc98c60efc40530bf9573ed36af2577,bribery-rates_v10_850x600.svg,3,26,285819424,5452
349,bribe-payers-index,DiscreteBar,,06d29b7089bd83c581716a8dcf9734c4,bribe-payers-index_v4_850x600.svg,3,12,276805720,1235
350,incidence-bribes-firms-2013,WorldMap,,15efb639d66050cb4fdc36c32aab65e8,incidence-bribes-firms-2013_v4_850x600.svg,6,45,302243512,4014
351,unpaid-parking-violations-per-diplomat,WorldMap,,3a43e1e53b416bf14a6ae62a3d585d5a,unpaid-parking-violations-per-diplomat_v5_850x600.svg,7,32,276188664,4154
354,human-development-index-vs-corruption-perception-index,ScatterPlot,,e38fc2b9ea82756d0ce73d3429636675,human-development-index-vs-corruption-perception-index_v22_850x600.svg,639,1035,378168616,2078835
356,share-of-people-paying-bribes-vs-corruption-perception,ScatterPlot,,9f52a8d0566f85264b4284280d1bbab5,share-of-people-paying-bribes-vs-corruption-perception_v26_850x600.svg,534,889,361995728,1891502
360,total-gov-expenditure-gdp-wdi,WorldMap,,50b02aa249d9d276866e3c4d18b59523,total-gov-expenditure-gdp-wdi_v10_850x600.svg,32,80,276343112,146477
361,total-gov-expenditure-percapita-oecd,WorldMap,,655120b0d5d127eb138b538af9727090,total-gov-expenditure-percapita-oecd_v6_850x600.svg,3,15,300221616,10317
362,share-social-protection-in-government-exp-oecd-2013,LineChart,,b61440c1a3b292e232d61edbe7dcc62f,share-social-protection-in-government-exp-oecd-2013_v26_850x600.svg,4,32,267819320,8781
364,historical-gov-spending-gdp,WorldMap,,d63094558929f9fea24c71887cd18415,historical-gov-spending-gdp_v12_850x600.svg,30,121,303993232,291326
365,share-of-employee-compensation-in-public-spending,WorldMap,,f07a784d10908aea2a0a7a25beba94c1,share-of-employee-compensation-in-public-spending_v9_850x600.svg,7,34,294194352,145887
366,share-of-government-expenditure-going-to-interest-payments,WorldMap,,c173ff65e4fae88d87de11954eaa096b,share-of-government-expenditure-going-to-interest-payments_v9_850x600.svg,7,38,272524184,145789
367,oecd-expenditures-on-government-outsourcing-gdp,DiscreteBar,,4a3d7f0ad096a415e03ea55e5a5fe6c8,oecd-expenditures-on-government-outsourcing-gdp_v10_850x600.svg,3,33,285146280,8861
368,government-procurement-share-gdp,LineChart,,4e560bbe03aac032cf016b7ea006c1f6,government-procurement-share-gdp_v6_850x600.svg,3,36,307141544,11252
369,gov-procurement-share-gov-expenditure,LineChart,,d56b7fd06323a4ea98d46c2ff0d8f653,gov-procurement-share-gov-expenditure_v8_850x600.svg,4,31,283972504,11097
370,government-spending-vs-gdp-per-capita,ScatterPlot,,67070b5827b548af53682f6f25459284,government-spending-vs-gdp-per-capita_v33_850x600.svg,1786,2662,525061816,2797841
372,inequality-of-incomes-before-and-after-taxes-and-transfers,LineChart,,da13e0917337b743ed3d3abf13fb6bf2,inequality-of-incomes-before-and-after-taxes-and-transfers_v33_850x600.svg,9,26,283903424,33075
373,economic-inequality-gini-index,WorldMap,,6117874889bcf422450e2556b944a901,economic-inequality-gini-index_v85_850x600.svg,7,37,285238104,78262
374,gini-coefficient-vs-gdp-per-capita-pip,ScatterPlot,,0cce6e662ca7299fb0aef03746a67fb0,gini-coefficient-vs-gdp-per-capita-pip_v77_850x600.svg,888,1340,210059928,2150381
383,total-population-living-in-extreme-poverty-by-world-region,StackedArea,,d8260940e0175a06b6d0ed13086a6b14,total-population-living-in-extreme-poverty-by-world-region_v48_850x600.svg,8,29,281880160,8905
385,gini-coefficient-before-and-after-tax-lis,LineChart,,9a2b67efd2dd603057e7105ae115ed73,gini-coefficient-before-and-after-tax-lis_v44_850x600.svg,16,57,306981240,39019
386,human-rights-index-vs-electoral-democracy-index,ScatterPlot,,ea0538ff38be5903106ac64e3aa50250,human-rights-index-vs-electoral-democracy-index_v43_850x600.svg,1235,1712,213397152,3821281
387,gdp-per-capita-vs-electoral-democracy-index,ScatterPlot,,f7793415672446f6d88e2b31464f1c55,gdp-per-capita-vs-electoral-democracy-index_v49_850x600.svg,1729,2597,516128872,3479819
388,child-mortality-vs-electoral-democracy,ScatterPlot,,f515d7b79efc8964a24fa86e0e7a7354,child-mortality-vs-electoral-democracy_v46_850x600.svg,1145,1524,228380384,3302609
389,infant-mortality,WorldMap,,153ce30cd127cd3683bde3e9aadddcf2,infant-mortality_v39_850x600.svg,70,164,325736792,468887
390,population-with-un-projections,LineChart,,ad969b7cd9d78a17d39243d8434858ad,population-with-un-projections_v50_850x600.svg,330,441,356579696,1228499
392,share-of-population-living-with-less-than-190-and-320-per-day,LineChart,,19d82357c04b571f3e7e14e4ab1f3b4b,share-of-population-living-with-less-than-190-and-320-per-day_v42_850x600.svg,44,86,347093392,181598
396,global-incidence-of-child-labour-by-age-groups,LineChart,,18fb659b0fadf2a705188f1e5244a076,global-incidence-of-child-labour-by-age-groups_v4_850x600.svg,5,33,315518304,301
397,global-child-mortality-timeseries,StackedArea,,1174664d9a9b26b0e49ca56264af83d4,global-child-mortality-timeseries_v17_850x600.svg,12,43,315568832,13267
398,share-of-the-world-population-with-at-least-basic-education,StackedArea,,edb660959504277db4c530058b2894ea,share-of-the-world-population-with-at-least-basic-education_v30_850x600.svg,125,178,356209680,252504
401,population-regions-with-projections,StackedArea,,ce82200078d1c14b9b5304303b517633,population-regions-with-projections_v57_850x600.svg,654,804,197362248,2472898
403,number-of-countries-having-implemented-a-vat,LineChart,,bb22771f0f944325df220d587a64dcd5,number-of-countries-having-implemented-a-vat_v4_850x600.svg,32,58,322558712,1434
404,relative-weight-of-two-forms-of-consumption-taxation,StackedArea,,6367de03dff99ffd743f439b0b31c5e1,relative-weight-of-two-forms-of-consumption-taxation_v3_850x600.svg,5,32,316859728,3157
407,child-mortality-vs-population-growth,ScatterPlot,,c0f19650a66fb8fc6bc2200f6d5395d8,child-mortality-vs-population-growth_v36_850x600.svg,1016,1430,178987672,3037031
408,continents-according-to-our-world-in-data,WorldMap,,23c562ea56e614737473b9394230a6a8,continents-according-to-our-world-in-data_v12_850x600.svg,46,69,372305248,9264
410,natural-population-growth,LineChart,,677cdef808b549933d709c4f139a4166,natural-population-growth_v40_850x600.svg,475,515,136629296,1216378
413,share-multi-poverty,WorldMap,,91bf4013766ec7f20840d99ef75dd999,share-multi-poverty_v44_850x600.svg,97,125,112661904,13058
414,top-mrts-on-individual-income,SlopeChart,,b597665ecf87ac10b2601df483fb0186,top-mrts-on-individual-income_v12_850x600.svg,54,87,362208080,13003
415,global-child-deaths-by-cause,SlopeChart,,f4f044ef042f99a68e4c047f66485ebd,global-child-deaths-by-cause_v21_850x600.svg,28,35,372063096,12753
417,share-extreme-poverty-vs-share-mpi-poor,ScatterPlot,,17010d68f5d76a1e5da7e8cfc8b72e10,share-extreme-poverty-vs-share-mpi-poor_v78_850x600.svg,717,1071,283490640,1947831
418,poverty-vs-life-expectancy,ScatterPlot,,346aaa4848c32b2fa87615f5ae485e66,poverty-vs-life-expectancy_v56_850x600.svg,857,1214,275432928,2517151
419,poverty-vs-mean-schooling,ScatterPlot,,c4e236ba143833304923b1b15bec553e,poverty-vs-mean-schooling_v43_850x600.svg,629,759,421791616,2069471
421,child-deaths-igme-data,StackedArea,,462664e22ea33a6cb127b339dde28c95,child-deaths-igme-data_v29_850x600.svg,125,168,119253872,318274
444,gdp-price-levels-relative-to-the-us,LineChart,,26d75fb55b772721451bea4c015bae3a,gdp-price-levels-relative-to-the-us_v12_850x600.svg,61,81,397506120,209633
446,poverty-headcount-rate-vs-poverty-gap,ScatterPlot,,de356dadd69950d46487b176ca012c6b,poverty-headcount-rate-vs-poverty-gap_v57_850x600.svg,635,1012,264571824,2033048
448,total-shortfall-from-extreme-poverty,WorldMap,,1bfdbf42e70a023288d134723ede3ef0,total-shortfall-from-extreme-poverty_v38_850x600.svg,7,92,406117608,86860
