chartId,slug,chartType,queryStr,md5,svgFilename,durationReceiveData,durationTotal,heapUsed,totalDataFileSize
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1,849d17a085030d3e5b812edad7a769a2,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1_v59_850x600.svg,58,152,144225936,675005
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0,033b9509e729dd413aaf1ff0743c3f76,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0_v59_850x600.svg,67,173,130563104,675005
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1,f76aa3e54434fb2923f7cff5c8ec37a5,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1_v59_850x600.svg,81,168,129228432,675005
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0,4c9debe236ea54a85eaa184b58d821e0,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0_v59_850x600.svg,72,148,133883816,675005
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0,738ab6d52db0a70c7a08b2c4166db577,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0_v59_850x600.svg,79,147,134547168,675005
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1,1044e4117cd53416b287e72b0e0d510b,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1_v59_850x600.svg,82,181,129958976,675005
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0,4b73c12faf05867026210c90df8fed58,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0_v59_850x600.svg,84,198,127807536,675005
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1,8f47a9ff3b995d3805fbcf202c970643,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1_v59_850x600.svg,58,114,139274744,675005
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0,822ed24eee526c95e1eb14bfb423e0e7,life-expectancy?tab=chart&time=earliest..latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0_v59_850x600.svg,81,141,133354264,675005
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0,1341a82cbf39d76090f8bac937ec069b,life-expectancy?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0_v59_850x600.svg,66,137,134480432,675005
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1,5f861c9a6970ba6f30be80800915017f,life-expectancy?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1_v59_850x600.svg,72,180,132052640,675005
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0,4a28b30dc63e75affc8cb7afc0e7b424,life-expectancy?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0_v59_850x600.svg,66,163,131357184,675005
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1,f60108301746d1c4391b2e5517a8a1ba,life-expectancy?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1_v59_850x600.svg,65,106,147150808,675005
64,life-expectancy,LineChart,tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0,ffd4c34e1b87904f78295b4fe171a9a0,life-expectancy?tab=chart&time=earliest..latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0_v59_850x600.svg,50,93,141244000,675005
95,number-of-nuclear-weapons-tests,StackedBar,tab=chart&time=earliest..latest&stackMode=absolute&facet=none&uniformYAxis=0,7afa7058458223cb7afff49c0bdcfc6b,number-of-nuclear-weapons-tests?tab=chart&time=earliest..latest&stackMode=absolute&facet=none&uniformYAxis=0_v25_850x600.svg,4,64,149215616,15882
95,number-of-nuclear-weapons-tests,StackedBar,tab=chart&time=earliest..latest&stackMode=absolute&facet=entity&uniformYAxis=1,9a65da83d783eca780384f0f8ce3d949,number-of-nuclear-weapons-tests?tab=chart&time=earliest..latest&stackMode=absolute&facet=entity&uniformYAxis=1_v25_850x600.svg,5,271,136508208,15882
95,number-of-nuclear-weapons-tests,StackedBar,tab=chart&time=earliest..latest&stackMode=absolute&facet=entity&uniformYAxis=0,92fce3a74e5866fcffbe53f363d02acd,number-of-nuclear-weapons-tests?tab=chart&time=earliest..latest&stackMode=absolute&facet=entity&uniformYAxis=0_v25_850x600.svg,6,255,138193816,15882
95,number-of-nuclear-weapons-tests,StackedBar,tab=chart&time=earliest..latest&stackMode=absolute&facet=metric&uniformYAxis=1,32e8263369e35fc06da315148446fec1,number-of-nuclear-weapons-tests?tab=chart&time=earliest..latest&stackMode=absolute&facet=metric&uniformYAxis=1_v25_850x600.svg,6,88,135344088,15882
95,number-of-nuclear-weapons-tests,StackedBar,tab=chart&time=earliest..latest&stackMode=absolute&facet=metric&uniformYAxis=0,0c710de1d6ddcf992e5205c79bbd30d3,number-of-nuclear-weapons-tests?tab=chart&time=earliest..latest&stackMode=absolute&facet=metric&uniformYAxis=0_v25_850x600.svg,5,95,143562448,15882
95,number-of-nuclear-weapons-tests,StackedBar,tab=chart&time=earliest..latest&stackMode=relative&facet=none&uniformYAxis=0,3a12f8799ab40ab34d9112381ac4f19e,number-of-nuclear-weapons-tests?tab=chart&time=earliest..latest&stackMode=relative&facet=none&uniformYAxis=0_v25_850x600.svg,6,85,132552304,15882
95,number-of-nuclear-weapons-tests,StackedBar,tab=chart&time=earliest..latest&stackMode=relative&facet=entity&uniformYAxis=1,68854015da999cccfc2b321cea305f91,number-of-nuclear-weapons-tests?tab=chart&time=earliest..latest&stackMode=relative&facet=entity&uniformYAxis=1_v25_850x600.svg,4,284,146281328,15882
95,number-of-nuclear-weapons-tests,StackedBar,tab=chart&time=earliest..latest&stackMode=relative&facet=entity&uniformYAxis=0,ec752ba047fa4540af5c39ec3654e678,number-of-nuclear-weapons-tests?tab=chart&time=earliest..latest&stackMode=relative&facet=entity&uniformYAxis=0_v25_850x600.svg,6,268,148762408,15882
95,number-of-nuclear-weapons-tests,StackedBar,tab=chart&time=earliest..latest&stackMode=relative&facet=metric&uniformYAxis=1,51b6c62e1b60d624b68efb3b53ae4fe0,number-of-nuclear-weapons-tests?tab=chart&time=earliest..latest&stackMode=relative&facet=metric&uniformYAxis=1_v25_850x600.svg,7,83,136651328,15882
95,number-of-nuclear-weapons-tests,StackedBar,tab=chart&time=earliest..latest&stackMode=relative&facet=metric&uniformYAxis=0,019c793fffac2711f25536ad9f750069,number-of-nuclear-weapons-tests?tab=chart&time=earliest..latest&stackMode=relative&facet=metric&uniformYAxis=0_v25_850x600.svg,5,96,140543304,15882
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0,b3da631eafaa6d71bafb9ad6d50e1b99,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0_v41_850x600.svg,25,47,137387808,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1,fd5781eac0b67d1b738a7dea5ed54e73,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1_v41_850x600.svg,11,24,144508240,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0,0f72b1c2a8a17861a69632da3c70aad9,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0_v41_850x600.svg,13,32,140063728,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1,808299c8c5d2917127cc580c90f6c225,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1_v41_850x600.svg,16,43,151951536,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0,7e28d0cfcd851b4380f78ccc53b174d7,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0_v41_850x600.svg,9,22,144715352,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0,aad20876e526acb6e80973cdbbe26a5f,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0_v41_850x600.svg,17,35,138482240,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1,20f601b0aab9707cf75f5eb9f8e42f95,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1_v41_850x600.svg,10,19,139774480,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0,a5aa48b28e0fcc50af072c00aecb8cb6,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0_v41_850x600.svg,20,52,138242160,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1,4c2a23025388bcec6b7cda2b0037e706,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1_v41_850x600.svg,13,52,137726008,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0,8e4ddfa48dca74b585697bf4f2afbefe,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0_v41_850x600.svg,13,38,137619624,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0,af266a99702c643977a1421305fdc20e,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0_v41_850x600.svg,9,18,145139216,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1,e2ab5150258d6f69207f868b93a087f6,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1_v41_850x600.svg,7,21,153621880,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0,1144bab68d2f27bff31c8a94647cfddd,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0_v41_850x600.svg,15,29,138441200,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1,f425302374d77dc365f855fac3fe7ca0,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1_v41_850x600.svg,14,27,143293264,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0,599038835905afc64a1bbf68894206a3,gdp-per-capita-worldbank?tab=chart&time=earliest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0_v41_850x600.svg,7,21,145370000,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0,cf3b011effd0bafcca5df882a7c8c6f2,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0_v41_850x600.svg,14,43,139629264,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1,93f57d5fffa408ef19c5262b740f63c4,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1_v41_850x600.svg,25,52,143392808,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0,9740be7eaf9bfa3b87fc8a1c6ec66bb0,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0_v41_850x600.svg,7,24,154483056,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1,1656dcd7c07c4146fc5a1424b663fcc6,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=1_v41_850x600.svg,13,29,138509712,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0,bfd356395147930926dec5a9830abe72,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=absolute&yScale=linear&facet=metric&uniformYAxis=0_v41_850x600.svg,9,41,143026856,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0,6f0e1d0fde8042c756235d1a5ae523e4,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=none&uniformYAxis=0_v41_850x600.svg,13,49,143008424,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1,f46f4d7da720ebe49de04751f1901c46,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=1_v41_850x600.svg,15,42,143160608,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0,c71dfc426bf10d57f624ab95149c5908,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=entity&uniformYAxis=0_v41_850x600.svg,7,22,136107688,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1,fd7b4a293c68455563263014aba91705,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=1_v41_850x600.svg,13,25,154817384,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0,e57f165648723c94cac257bad871a71a,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=absolute&yScale=log&facet=metric&uniformYAxis=0_v41_850x600.svg,7,23,139848432,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0,84ac8a6e8532c8de7fba7dc8bbfc7af5,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=none&uniformYAxis=0_v41_850x600.svg,11,52,144494704,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1,c4fe15cb68fe48c6006580b812ad1b56,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=1_v41_850x600.svg,13,26,138596448,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0,4196e185aa7cee39cad833e21ceb3fde,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=entity&uniformYAxis=0_v41_850x600.svg,8,22,137968632,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1,fd01757462e2f46ab7a3daf716a4c2d2,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=1_v41_850x600.svg,11,62,140014168,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0,5853119e9f417f014972021dd27ce9cc,gdp-per-capita-worldbank?tab=chart&time=latest&stackMode=relative&yScale=linear&facet=metric&uniformYAxis=0_v41_850x600.svg,11,45,148356248,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0,93424b66168b89a040607282c096abab,gdp-per-capita-worldbank?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=none&uniformYAxis=0_v41_850x600.svg,45,72,154728560,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1,2d9f7082a03ed89c349eeb8bca3e31af,gdp-per-capita-worldbank?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=1_v41_850x600.svg,29,83,167904640,218674
225,gdp-per-capita-worldbank,LineChart,tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0,8a5e9b439f8d82ea947f781edb43583d,gdp-per-capita-worldbank?tab=chart&time=earliest..latest&stackMode=absolute&yScale=linear&facet=entity&uniformYAxis=0_v41_850x600.svg,16,93,137525504,218674
